seed,goal_reached,path_length,nodes,loops,time
816,1,29,179,178,0.00018787384033203125
817,1,29,179,179,0.00019431114196777344
819,1,29,176,176,0.00018286705017089844
820,1,29,178,178,0.00018906593322753906
821,1,29,179,179,0.00019407272338867188
822,1,29,178,178,0.00018548965454101562
823,1,29,179,179,0.000186920166015625
824,1,29,180,180,0.000186920166015625
825,1,29,180,180,0.0001881122589111328
826,1,29,170,170,0.00017786026000976562
827,1,29,178,178,0.00018644332885742188
828,1,29,179,179,0.0001926422119140625
829,1,29,151,151,0.00016450881958007812
830,1,29,177,177,0.00018453598022460938
831,1,29,179,179,0.0001850128173828125
832,1,29,180,180,0.0001914501190185547
834,1,29,174,172,0.0001773834228515625
835,1,29,179,179,0.00018596649169921875
837,1,29,178,178,0.00018715858459472656
838,1,29,178,177,0.00018310546875
839,1,29,179,179,0.0001914501190185547
840,1,29,179,179,0.00019240379333496094
841,1,29,176,176,0.00018358230590820312
842,1,29,170,170,0.00017595291137695312
843,1,29,179,179,0.0001862049102783203
844,1,29,177,177,0.0001842975616455078
845,1,29,179,179,0.000186920166015625
846,1,29,180,180,0.00018596649169921875
847,1,29,175,175,0.00019168853759765625
848,1,29,180,180,0.000186920166015625
849,1,29,179,179,0.00018596649169921875
850,1,29,179,179,0.00018596649169921875
851,1,29,179,179,0.0001900196075439453
852,1,29,179,179,0.00018858909606933594
853,1,29,178,175,0.00018310546875
854,1,29,180,180,0.00018787384033203125
855,1,29,180,180,0.00018930435180664062
856,1,29,177,175,0.0001823902130126953
857,1,29,180,180,0.00018739700317382812
858,1,29,178,178,0.00019049644470214844
859,1,29,178,178,0.00018596649169921875
860,1,29,180,179,0.000186920166015625
861,1,29,179,179,0.0001876354217529297
862,1,29,180,180,0.00019240379333496094
863,1,29,179,179,0.00018739700317382812
864,1,29,179,179,0.00018668174743652344
865,1,29,180,180,0.00018715858459472656
866,1,29,177,177,0.0001842975616455078
867,1,29,178,177,0.00018358230590820312
868,1,29,179,179,0.00018525123596191406
870,1,29,180,180,0.00019359588623046875
871,1,29,178,178,0.00018477439880371094
872,1,29,180,180,0.0001914501190185547
873,1,29,178,178,0.0001850128173828125
874,1,29,180,180,0.00018787384033203125
875,1,29,177,177,0.00018858909606933594
876,1,29,178,178,0.0001862049102783203
877,1,29,179,179,0.00019097328186035156
879,1,29,180,180,0.00018668174743652344
880,1,29,178,178,0.00018453598022460938
881,1,29,178,178,0.00019216537475585938
882,1,29,180,180,0.0001850128173828125
883,1,29,179,179,0.00019288063049316406
884,1,29,175,175,0.00026679039001464844
885,1,29,177,177,0.00026726722717285156
888,1,29,178,178,0.0001971721649169922
890,1,29,180,179,0.0001850128173828125
892,1,29,176,175,0.0001895427703857422
893,1,29,180,180,0.00019025802612304688
894,1,29,179,179,0.0001895427703857422
895,1,29,178,177,0.0001862049102783203
897,1,29,179,179,0.0001857280731201172
898,1,29,180,180,0.00018930435180664062
899,1,29,177,177,0.00018525123596191406
900,1,29,178,177,0.00019073486328125
901,1,29,178,177,0.00019216537475585938
902,1,29,178,178,0.00018668174743652344
903,1,29,180,180,0.00018858909606933594
904,1,29,171,171,0.00017881393432617188
905,1,29,177,177,0.0001838207244873047
906,1,29,180,180,0.000194549560546875
907,1,29,180,178,0.00019121170043945312
908,1,29,177,177,0.00018596649169921875
909,1,29,180,180,0.00018739700317382812
911,1,29,180,180,0.00018930435180664062
912,1,29,180,180,0.00018668174743652344
913,1,29,176,176,0.00018215179443359375
914,1,29,180,180,0.0001862049102783203
915,1,29,178,177,0.00019049644470214844
916,1,31,180,179,0.00018668174743652344
917,1,29,180,180,0.000186920166015625
918,1,29,179,179,0.0001914501190185547
920,1,29,180,180,0.00018978118896484375
921,1,29,179,179,0.00018668174743652344
922,1,29,171,170,0.00018835067749023438
923,1,29,176,176,0.0001842975616455078
925,1,29,178,178,0.00018477439880371094
926,1,29,180,180,0.00019884109497070312
927,1,29,179,179,0.00018858909606933594
928,1,29,179,177,0.0001850128173828125
929,1,29,179,179,0.00018739700317382812
930,1,29,179,179,0.0001952648162841797
931,1,29,164,160,0.0001704692840576172
932,1,29,180,180,0.0001876354217529297
933,1,29,180,180,0.0001895427703857422
934,1,29,180,180,0.0001876354217529297
935,1,29,178,178,0.00018715858459472656
936,1,29,180,180,0.0001888275146484375
937,1,29,173,171,0.00019240379333496094
938,1,29,176,175,0.00018358230590820312
939,1,29,180,180,0.00019073486328125
940,1,29,179,179,0.0001876354217529297
941,1,29,174,174,0.0001876354217529297
942,1,29,180,180,0.000186920166015625
944,1,29,179,179,0.00018525123596191406
945,1,29,179,179,0.00018930435180664062
946,1,29,176,176,0.0001857280731201172
947,1,29,180,180,0.00019168853759765625
948,1,29,180,180,0.0001964569091796875
950,1,29,179,179,0.00018668174743652344
953,1,29,175,175,0.00018477439880371094
954,1,29,180,180,0.00018858909606933594
955,1,29,180,180,0.0001900196075439453
956,1,29,178,178,0.0001926422119140625
957,1,29,176,176,0.00018548965454101562
958,1,29,177,174,0.00018405914306640625
959,1,29,180,180,0.00019049644470214844
960,1,29,179,179,0.00019693374633789062
961,1,29,180,180,0.0001888275146484375
962,1,29,180,180,0.0001876354217529297
963,1,29,179,179,0.00018715858459472656
964,1,29,180,180,0.00018930435180664062
965,1,29,179,179,0.00019025802612304688
966,1,29,177,176,0.0001823902130126953
967,1,29,180,180,0.00019621849060058594
968,1,29,179,179,0.00018978118896484375
969,1,29,180,180,0.00018930435180664062
970,1,31,179,179,0.00018858909606933594
971,1,29,180,180,0.0001971721649169922
972,1,29,179,179,0.00018739700317382812
973,1,29,179,179,0.00018596649169921875
974,1,29,179,178,0.0001850128173828125
975,1,29,175,175,0.00018358230590820312
976,1,29,179,177,0.00018525123596191406
977,1,29,180,180,0.0001919269561767578
978,1,29,179,179,0.0001938343048095703
979,1,29,179,178,0.00018715858459472656
980,1,29,180,180,0.0001900196075439453
981,1,29,180,180,0.0001876354217529297
982,1,29,180,180,0.00019693374633789062
983,1,29,179,179,0.00018644332885742188
984,1,29,180,179,0.00019073486328125
985,1,29,179,179,0.00019288063049316406
986,1,31,180,180,0.0001876354217529297
987,1,29,178,178,0.00018668174743652344
989,1,29,173,173,0.0001804828643798828
990,1,29,180,180,0.0001933574676513672
991,1,29,179,179,0.00018668174743652344
992,1,29,180,179,0.000186920166015625
993,1,29,180,180,0.00018978118896484375
994,1,29,180,180,0.00019121170043945312
995,1,29,176,176,0.0001862049102783203
996,1,29,180,180,0.00018858909606933594
997,1,29,178,176,0.0001914501190185547
998,1,29,175,174,0.0001823902130126953
1000,1,31,179,179,0.00018787384033203125
1001,1,29,180,180,0.00019478797912597656
1002,1,29,177,177,0.0001876354217529297
1003,1,29,179,179,0.00018835067749023438
1007,1,29,180,180,0.00018644332885742188
1009,1,29,180,180,0.00019478797912597656
1010,1,29,180,180,0.0001900196075439453
1013,1,29,179,179,0.00021576881408691406
1014,1,29,178,178,0.00026702880859375
1016,1,29,153,151,0.00016164779663085938
1017,1,29,180,180,0.00020051002502441406
1018,1,29,179,179,0.0001881122589111328
1019,1,29,178,177,0.00018548965454101562
1020,1,29,180,180,0.00018835067749023438
1021,1,29,178,178,0.00020051002502441406
1023,1,31,178,178,0.00018596649169921875
1024,1,29,177,177,0.00018548965454101562
1025,1,29,179,176,0.0001888275146484375
1026,1,29,180,180,0.00018739700317382812
1027,1,29,178,178,0.0001862049102783203
1028,1,29,172,172,0.00017714500427246094
1029,1,29,176,176,0.00018787384033203125
1031,1,29,180,179,0.00018334388732910156
1032,1,29,114,109,0.00011324882507324219
1033,1,29,178,178,0.00019025802612304688
1036,1,29,178,178,0.00018310546875
1037,1,29,179,179,0.00018715858459472656
1039,1,29,180,180,0.00019216537475585938
1040,1,29,180,180,0.00018787384033203125
1041,1,29,179,179,0.00018548965454101562
1042,1,29,179,179,0.00019168853759765625
1043,1,29,180,180,0.00018477439880371094
1044,1,29,180,180,0.00018358230590820312
1045,1,29,179,179,0.00018358230590820312
1046,1,29,179,179,0.00019669532775878906
1047,1,29,179,179,0.00018715858459472656
1048,1,29,180,180,0.00018787384033203125
1049,1,29,179,179,0.0001857280731201172
1050,1,29,172,172,0.00018143653869628906
1051,1,29,180,180,0.00018668174743652344
1052,1,29,179,179,0.0001876354217529297
1053,1,29,179,179,0.00020003318786621094
1055,1,29,180,180,0.00018548965454101562
1056,1,29,178,178,0.00018644332885742188
1058,1,29,178,178,0.00018477439880371094
1060,1,29,178,178,0.00018548965454101562
1061,1,29,179,179,0.00019621849060058594
1062,1,29,180,180,0.0001876354217529297
1064,1,29,179,179,0.00018548965454101562
1066,1,29,179,179,0.00018596649169921875
1068,1,29,179,179,0.00018596649169921875
1069,1,29,162,160,0.0001666545867919922
1071,1,29,179,179,0.00018668174743652344
1072,1,29,178,178,0.0001926422119140625
1073,1,29,180,180,0.0001933574676513672
1075,1,29,180,180,0.00018739700317382812
1077,1,29,179,179,0.0001850128173828125
1078,1,29,178,177,0.0001862049102783203
1079,1,29,180,180,0.00018787384033203125
1080,1,29,179,179,0.0001876354217529297
1082,1,29,179,179,0.00019693374633789062
1083,1,31,164,162,0.0001690387725830078
1084,1,29,180,180,0.00018715858459472656
1085,1,29,179,177,0.0001838207244873047
1086,1,29,180,180,0.00020051002502441406
1087,1,29,174,174,0.0001838207244873047
1088,1,29,180,180,0.0001862049102783203
1089,1,29,176,176,0.0001957416534423828
1090,1,29,180,180,0.00018739700317382812
1091,1,29,180,180,0.00018596649169921875
1092,1,29,180,180,0.000186920166015625
1093,1,29,180,180,0.00020051002502441406
1094,1,29,168,167,0.0001728534698486328
1095,1,29,180,180,0.00019478797912597656
1096,1,29,180,180,0.00018715858459472656
1097,1,29,180,180,0.0001881122589111328
1098,1,29,178,178,0.0001862049102783203
1099,1,29,179,179,0.00018668174743652344
1100,1,29,180,180,0.00019288063049316406
1101,1,29,178,178,0.00018477439880371094
1103,1,29,177,176,0.00018453598022460938
1105,1,29,179,179,0.000186920166015625
1106,1,29,179,179,0.0001862049102783203
1108,1,29,180,180,0.0001862049102783203
1109,1,29,180,180,0.00018596649169921875
1110,1,29,178,178,0.00019049644470214844
1111,1,29,180,180,0.00018644332885742188
1112,1,29,179,178,0.00018596649169921875
1113,1,29,178,178,0.0001857280731201172
1114,1,29,173,172,0.0001804828643798828
1117,1,29,179,179,0.0001838207244873047
1118,1,29,179,179,0.00019216537475585938
1119,1,29,178,178,0.0001862049102783203
1120,1,29,180,180,0.00018858909606933594
1121,1,29,175,171,0.00017833709716796875
1122,1,29,180,180,0.00019216537475585938
1123,1,29,176,171,0.0001773834228515625
1124,1,29,180,180,0.000186920166015625
1125,1,29,180,180,0.00018548965454101562
1126,1,31,179,178,0.00018835067749023438
1127,1,29,180,180,0.0001857280731201172
1128,1,29,176,176,0.00018310546875
1129,1,29,179,179,0.00019097328186035156
1130,1,29,175,175,0.0001819133758544922
1131,1,29,175,169,0.00017714500427246094
1134,1,29,179,179,0.00018358230590820312
1136,1,29,180,180,0.00018715858459472656
1137,1,29,180,180,0.00018644332885742188
1138,1,29,180,180,0.00018715858459472656
1139,1,29,179,179,0.00018525123596191406
1140,1,29,180,180,0.00018596649169921875
1141,1,29,179,178,0.00018835067749023438
1142,1,29,178,178,0.00018668174743652344
1143,1,29,179,178,0.00018644332885742188
1144,1,29,180,180,0.00019025802612304688
1146,1,29,179,179,0.0002071857452392578
1147,1,29,180,180,0.00029587745666503906
1148,1,29,174,172,0.00018906593322753906
1150,1,29,180,180,0.00018835067749023438
1151,1,29,179,179,0.0001926422119140625
1152,1,29,179,179,0.0001876354217529297
1153,1,29,176,176,0.00018405914306640625
1154,1,29,180,179,0.00018668174743652344
1155,1,29,179,179,0.0001919269561767578
1156,1,29,179,179,0.00018787384033203125
1157,1,29,179,179,0.00018596649169921875
1158,1,29,178,178,0.0001842975616455078
1159,1,29,179,179,0.00018596649169921875
1160,1,29,179,179,0.0001862049102783203
1161,1,29,179,179,0.00018644332885742188
1162,1,29,180,180,0.00019788742065429688
1163,1,29,180,180,0.0001895427703857422
1164,1,29,174,174,0.00018358230590820312
1165,1,29,177,177,0.00018668174743652344
1166,1,29,177,177,0.0001919269561767578
1167,1,29,180,180,0.00018739700317382812
1168,1,29,177,177,0.00018644332885742188
1170,1,29,180,180,0.0001888275146484375
1171,1,29,180,179,0.00018835067749023438
1172,1,29,180,180,0.00018787384033203125
1173,1,31,179,178,0.0001919269561767578
1174,1,29,179,179,0.00018715858459472656
1175,1,29,180,180,0.0001881122589111328
1177,1,29,178,178,0.00019049644470214844
1178,1,29,178,178,0.00019240379333496094
1179,1,29,180,180,0.0001900196075439453
1180,1,29,180,180,0.00018787384033203125
1181,1,29,180,180,0.00019025802612304688
1183,1,29,180,180,0.00018978118896484375
1184,1,29,180,180,0.00018930435180664062
1185,1,29,180,180,0.0002014636993408203
1186,1,29,178,178,0.00018858909606933594
1187,1,29,179,179,0.00018668174743652344
1188,1,29,180,180,0.00018858909606933594
1189,1,29,179,179,0.00018739700317382812
1190,1,29,179,179,0.0001881122589111328
1191,1,29,180,180,0.00019049644470214844
1192,1,29,180,180,0.0002028942108154297
1193,1,29,179,179,0.0001862049102783203
1194,1,29,180,180,0.0001850128173828125
1195,1,29,180,179,0.00018596649169921875
1198,1,29,174,168,0.0001735687255859375
1199,1,29,179,179,0.0001850128173828125
1200,1,29,179,179,0.0002002716064453125
1201,1,29,177,177,0.00018930435180664062
1202,1,29,177,177,0.00018548965454101562
1203,1,29,179,179,0.0001876354217529297
1205,1,29,176,174,0.00018072128295898438
1206,1,29,179,179,0.0001895427703857422
1207,1,29,178,178,0.0001862049102783203
1208,1,29,179,179,0.00020313262939453125
1210,1,29,180,180,0.000186920166015625
1211,1,29,180,180,0.00018835067749023438
1212,1,29,179,179,0.0001990795135498047
1214,1,29,176,172,0.00018024444580078125
1215,1,29,162,159,0.0001652240753173828
1216,1,29,180,180,0.00018835067749023438
1218,1,29,174,174,0.00018143653869628906
1219,1,29,180,180,0.00018858909606933594
1220,1,29,179,178,0.00019502639770507812
1221,1,29,180,180,0.00018835067749023438
1222,1,29,180,180,0.0001900196075439453
1223,1,29,177,177,0.0001842975616455078
1224,1,29,180,180,0.00018906593322753906
1225,1,29,180,180,0.0001881122589111328
1226,1,29,180,180,0.00018739700317382812
1227,1,29,180,180,0.00019478797912597656
1228,1,29,180,180,0.0001876354217529297
1229,1,29,178,178,0.00018739700317382812
1230,1,29,177,173,0.00018167495727539062
1231,1,29,180,180,0.000194549560546875
1232,1,29,179,179,0.00018835067749023438
1233,1,29,176,174,0.0001842975616455078
1235,1,29,180,180,0.00019478797912597656
1236,1,29,180,180,0.00019288063049316406
1237,1,29,180,180,0.00018787384033203125
1238,1,29,179,178,0.00018644332885742188
1239,1,29,180,180,0.0001952648162841797
1241,1,29,180,180,0.00018715858459472656
1242,1,29,180,180,0.0001881122589111328
1243,1,29,180,180,0.00018668174743652344
1244,1,29,180,179,0.00018715858459472656
1246,1,29,179,179,0.00018906593322753906
1247,1,29,179,179,0.0001938343048095703
1248,1,29,180,180,0.00018739700317382812
1249,1,29,179,179,0.00018739700317382812
1250,1,29,175,175,0.00018358230590820312
1251,1,29,180,178,0.00018930435180664062
1252,1,29,179,177,0.00019073486328125
1253,1,29,180,180,0.00018835067749023438
1254,1,29,180,180,0.00019359588623046875
1255,1,29,180,180,0.00019025802612304688
1256,1,29,177,177,0.00018668174743652344
1257,1,29,171,171,0.00018024444580078125
1258,1,29,139,127,0.00015044212341308594
1260,1,29,180,180,0.00018906593322753906
1262,1,29,180,180,0.0001881122589111328
1263,1,29,180,180,0.00018739700317382812
1265,1,29,180,180,0.00018715858459472656
1267,1,29,179,179,0.00018858909606933594
1268,1,29,179,178,0.00018548965454101562
1269,1,29,180,180,0.0001900196075439453
1270,1,29,174,172,0.0001838207244873047
1271,1,29,180,180,0.00018835067749023438
1272,1,29,178,178,0.0002467632293701172
1274,1,29,179,179,0.0002875328063964844
1275,1,31,178,176,0.00026988983154296875
1278,1,29,180,180,0.0001900196075439453
1280,1,31,179,179,0.0001881122589111328
1281,1,29,178,176,0.00018215179443359375
1282,1,29,179,179,0.0001964569091796875
1284,1,29,180,180,0.00018644332885742188
1285,1,29,176,175,0.00018215179443359375
1286,1,29,180,180,0.00020313262939453125
1288,1,29,180,180,0.00018477439880371094
1289,1,29,179,179,0.0001862049102783203
1290,1,29,180,180,0.00019812583923339844
1291,1,29,179,179,0.00018525123596191406
1295,1,29,180,180,0.00020074844360351562
1296,1,29,180,180,0.0001862049102783203
1297,1,29,180,180,0.00018477439880371094
